transaction_id,created_at,premium_amount,premium_currency,charged_party,status
c19a6d89a20ca59cfc6cd37f7989de75,7/1/2025 10:07:31,5.89,EUR,getland,processed
c17c1d7399222117a4ebea239f36eea3,6/18/2025 7:12:29,7.45,EUR,liadigital,processed
c17232f6b9021a10e2a0a25a4b170ef2,7/5/2025 16:47:40,5.53,EUR,dronant,processed
c134bdc2e0d420aead81ff749794cded,8/1/2025 22:36:49,4.88,EUR,dronant,processed
c10edff5c8b10ec457b4b423b9f36602,6/1/2025 18:31:05,5.85,EUR,getland,processed
c0f50c8388fe3d7075f72acf29b73bc8,7/1/2025 6:14:13,3.79,EUR,liadigital,processed
c0e83af93129c3de491b23dd10994563,7/1/2025 15:38:39,6.36,EUR,getland,processed
c0d48a5480349c6af199535cd33126b7,6/23/2025 11:02:57,6.16,EUR,liadigital,processed
c095e6e2a4a21e7afa542997a6c5f27b,6/18/2025 13:46:18,5.14,EUR,dronant,processed
c07ab713b4af93e761f5f306c2d00f0c,6/17/2025 2:58:22,6.2,EUR,getland,processed
c056db3de988484d792b3aedece5c010,7/1/2025 10:26:26,7.05,EUR,getland,processed
c04f753dfd026e5fa5f8719854d1d9ab,6/6/2025 13:46:26,2.03,EUR,getland,processed
c02ce8ee983c3c5dd14d681c17737f11,6/16/2025 16:49:43,0.86,EUR,dronant,processed
c017dea7526addeb2b3db5a3fc86d04f,6/2/2025 13:50:27,5.99,EUR,berlinre,processed
c012302ab14a6ce213fd505292c585bc,6/1/2025 22:43:39,4.85,EUR,liadigital,processed
bff0b33c9587f3e1636071e49bb90b4f,6/11/2025 18:43:46,2.32,EUR,liadigital,processed
bfeb382b04ddf35a6dd6a7ad712b35f6,7/1/2025 20:19:32,6.15,EUR,liadigital,processed
454ae54ab52a4c4fa31afbfd2665c714,8/2/2025 14:25:49,4.81,EUR,berlinre,processed
bfce50a47b1a6c957f00fd17ce8969ed,6/7/2025 14:04:31,3.25,EUR,liadigital,processed
bf613d45bc3891d51513a238c22e2c85,7/1/2025 13:02:00,7.35,EUR,liadigital,processed
bf5e38e3f4e9468248ba8c24f115d0f2,6/5/2025 15:47:50,4.59,EUR,dronant,processed
bf47094ff3d45a71ac9587bd61c7631c,6/2/2025 1:28:47,1.85,EUR,berlinre,processed
bf3bea5283b4c91954a45eaa6a1784c1,7/1/2025 9:49:17,5.83,EUR,berlinre,processed
bf38961a20198684f4b7a7c80b989ddf,7/6/2025 15:34:54,12.01,EUR,dronant,processed
bf248414e286f7e791917a7d16acaf3a,6/8/2025 15:41:08,4.72,EUR,getland,processed
bf2464b65300350d085d0e355552adf0,6/12/2025 4:32:38,8.87,EUR,liadigital,processed
beea79cbb02a6fe68fea5e9647384728,6/1/2025 12:55:40,4.72,EUR,getland,processed
bee72af24fa83ce1c4d4b99e1115912b,6/13/2025 17:58:38,35.15,EUR,berlinre,processed
bece4ee483cd8b9e8be89d9482029dba,6/21/2025 12:47:19,4.5,EUR,liadigital,processed
bea2df035ec4b5ff2aef99ff551bf7d5,7/2/2025 0:30:39,3.99,EUR,getland,processed
be890a890d6b9570c34e31a4e4499099,6/7/2025 14:48:03,8.53,EUR,liadigital,processed
be74a037abe170a2cd765788b5968a7c,6/7/2025 4:53:21,3.71,EUR,dronant,processed
be72e89fd1be0fc991ceca7c67c14825,7/1/2025 10:30:32,6.37,EUR,getland,processed
be44eaffe4c213a51de20e791d9c4584,6/21/2025 8:28:36,8.96,EUR,dronant,processed
be3445a93a3c1cf53bcb317127b1ac54,7/8/2025 15:52:29,0.7,EUR,liadigital,processed
be31f56583fde276000bf6556939db77,6/2/2025 2:18:30,8.62,EUR,dronant,processed
be0f8893086d8e084d2a4ecdf86cfa80,8/1/2025 19:10:52,3.68,EUR,dronant,processed
be0f360383228604792dc8d758bffea4,8/1/2025 19:41:58,3.7,EUR,liadigital,processed
be025c6333e084b5c3bcead947d5a2dd,7/1/2025 23:39:12,5.66,EUR,dronant,processed
bdcd3d403be17ac63cecf3c388aa50dd,6/1/2025 20:37:36,6.16,EUR,getland,processed
bdc0d04ce416942aa806ea9d523a464d,7/1/2025 8:35:12,8.92,EUR,liadigital,processed
bda6e908c5c80f2afc68b42175b88790,6/3/2025 9:01:56,6.57,EUR,getland,processed
bd50d95bd5dcd90f340886618c37f510,7/1/2025 12:51:02,4.25,EUR,dronant,processed
bd4ec1632c69c86f0680bcee591224a0,6/2/2025 0:37:13,5.78,EUR,berlinre,processed
bd4e7c939f4b24e5ef2e68e54829c787,6/15/2025 20:03:59,19.05,EUR,berlinre,processed
bd31044e6a87874f7abe43fb2429d51e,6/2/2025 3:42:24,2.21,EUR,getland,processed
bd28b8aa0ce070c198d4b2848100b52c,6/1/2025 5:49:30,6.55,EUR,getland,processed
bd28128132db586cd96dabd464146431,7/6/2025 18:51:55,5.44,EUR,dronant,processed
bd273eaa20e213524dcfd904d97a59a8,6/11/2025 8:32:12,5.81,EUR,getland,processed
bd22d871059e0747113b2c2151e6df51,8/2/2025 20:41:02,3.97,EUR,berlinre,processed
bcfda621e51b54fbb507cee5d42ee8d7,8/1/2025 17:59:59,3.41,EUR,dronant,processed
bcd2c7c9cd22a0be3cd203e189706870,8/1/2025 18:04:38,4.8,EUR,liadigital,processed
bcbab2e06bd7b61fb050e17a806b9413,7/7/2025 19:57:23,3.84,EUR,liadigital,processed
bcb1338b29f407ae651d3deb7771af80,8/3/2025 16:21:43,3.09,EUR,dronant,processed
bc56e5216266ec7562f6d3530303db76,7/1/2025 13:14:59,6.59,EUR,berlinre,processed
bc45e858a7bd38c7396502bf1f37e112,7/5/2025 20:49:45,5.01,EUR,getland,processed
bc3c4c838eba29fe06903964cfccff85,6/1/2025 11:07:58,7.72,EUR,dronant,processed
bc28fdd7c896c80c89ba38418990aaeb,6/3/2025 12:42:52,6.15,EUR,liadigital,processed
bc211bb3ab039bdd300757b9662b0530,6/10/2025 20:33:09,4.43,EUR,getland,processed
bc03f1eba5e7cab961363fe65254beb8,6/1/2025 13:35:11,18.88,EUR,dronant,processed
bbdee060b4737ff194752c0eddc7d435,6/1/2025 5:25:37,6.52,EUR,dronant,processed
bbc26fc85c72f8bd871c1272df93a1d1,7/10/2025 14:49:44,7.31,EUR,dronant,processed
bbc136078f29668fdb1dcb893b321456,6/1/2025 20:18:55,1.63,EUR,getland,failed
bbb521a40f7bacd74d72ce734e97f6b4,6/1/2025 19:23:20,4.73,EUR,liadigital,processed
bb94bd45c7dcf1d0d68c93a9154a40f7,8/1/2025 19:11:23,4.89,EUR,dronant,processed
bb668986504675deb63e0d7eec1b3ebd,6/1/2025 19:08:14,6.81,EUR,dronant,processed
bb54616b86191486a827241157dac821,7/1/2025 22:11:31,4.17,EUR,liadigital,processed
baba675fefd8d791adea839d65d641b0,6/4/2025 16:57:04,20.0,EUR,liadigital,processed
ba9be1a660798c20aea2325192927042,8/1/2025 14:12:35,5.31,EUR,liadigital,failed
ba983c46e5793e540554cc38245505bd,6/13/2025 11:16:38,7.7,EUR,dronant,processed
ba8949327cb5e87c7125af4df305549d,8/1/2025 18:53:28,5.17,EUR,berlinre,processed
ba787dcdec3fcfab6e03dabec9634ca4,6/20/2025 4:41:23,5.91,EUR,liadigital,processed
ba34f00dbb069c1ab4da628427e1e0f9,6/1/2025 9:37:23,5.51,EUR,dronant,processed
4a5f152369501a597b84f3b938d25874,7/5/2025 20:23:42,8.91,EUR,getland,processed
ba26ecd5f4b5ce92393c8bcda68bfb1c,6/2/2025 1:26:59,8.41,EUR,liadigital,processed
ba1a4914d6486aa44767c6ef781f35bf,6/1/2025 21:25:12,5.98,EUR,liadigital,processed
ba063237188d72a3dc90820e0b0e7996,8/1/2025 14:08:33,3.6,EUR,dronant,processed
ba007b9603354f762a8ab6894fb660f6,6/15/2025 5:55:54,5.46,EUR,liadigital,processed
b9f8424b6a0e6f6026f7d4f545811cd3,8/1/2025 18:48:33,1.49,EUR,getland,processed
b9ea3280a8ffadf087dd6df8679eda3d,8/3/2025 21:22:34,7.67,EUR,dronant,processed
b9b59fe229da5e1240648fc4d48a1037,6/2/2025 0:05:56,3.38,EUR,getland,processed
b9a940d65e9c3b3214295415f836c1d7,7/1/2025 17:49:47,5.59,EUR,dronant,processed
b98645b85ac5016f06d62e9bf248217f,8/1/2025 16:39:51,4.84,EUR,berlinre,processed
4b99a8f853b2cfe798040606569675dc,7/5/2025 18:12:33,4.46,EUR,getland,processed
b98337550d97794cc4137b55517b548f,6/10/2025 4:24:14,4.59,EUR,liadigital,processed
b96eb46a34a82a2b3db3760587b88a73,6/2/2025 15:54:13,10.77,EUR,getland,processed
b969821c83fe0184a270c0187bf5fd41,8/1/2025 15:04:38,3.34,EUR,getland,processed
b964994ea7630bccefc491397acb4e2d,7/1/2025 10:31:36,6.01,EUR,getland,processed
b962ca4dd9700f94be32db06ca1ade90,6/18/2025 3:21:28,6.67,EUR,liadigital,processed
b908b43254c23f5d730ed2f5bc46fefb,7/1/2025 12:24:54,6.56,EUR,liadigital,processed
b9080078179c044821948fa1c9871995,6/1/2025 15:22:25,4.02,EUR,berlinre,processed
b9061ab3f94d285a38775d45b2c9a7d1,7/9/2025 20:34:08,27.6,EUR,liadigital,processed
b90433d9cf0520ffc4e3bccdf6deb006,8/1/2025 19:46:53,3.32,EUR,dronant,processed
b8e10ab855b15e72a41205b5a692e721,7/3/2025 9:14:08,7.04,EUR,liadigital,processed
b8d2818922d3ea5fc6b50e48050c797e,6/12/2025 7:34:22,5.92,EUR,dronant,processed
4c4bafed4fd062f1b61ee74c066e3629,6/8/2025 21:47:25,6.62,EUR,berlinre,processed
b8be1cc8903e8570735d1c6c904df7a5,7/4/2025 16:11:14,6.77,EUR,liadigital,processed
b8905b3b36511cae13cb31c6ecee3715,7/1/2025 8:09:12,11.52,EUR,liadigital,processed
b8888c850a4f272ad7d907e23acfa6e2,7/1/2025 7:49:25,9.47,EUR,berlinre,processed
b8763018c4039bc0055c689625759f7e,6/16/2025 16:35:07,6.52,EUR,dronant,processed
b86ef90fd3775b8997f7c784ea49ec60,6/20/2025 19:12:32,1.33,EUR,getland,processed
b85f1a4df4d6829851dc2bca39442148,8/1/2025 16:12:18,2.94,EUR,berlinre,processed
b854fb546a67f06fa8e71aff4e724c5b,8/1/2025 19:44:51,1.81,EUR,liadigital,processed
b8469d9f6d00f4c494dec295ae47a2e0,6/1/2025 8:40:22,5.42,EUR,dronant,processed
b83d2d4687bd1f7059d6f0f22243cf5e,6/2/2025 0:46:39,6.57,EUR,liadigital,processed
b83a382f7bdcc2e69644686e59346c08,6/1/2025 21:39:05,3.76,EUR,liadigital,processed
b827b687c862bfdf7e78ac4015960f6e,7/1/2025 8:54:50,3.94,EUR,getland,processed
b7f11ec18f55764a1036eb0e2e96db77,6/1/2025 9:41:38,12.88,EUR,dronant,processed
b7f0819afb6a9e225c6d073d7b44569c,8/1/2025 11:56:15,10.1,EUR,dronant,processed
b7edf0f1604474e77a052a656fdd2a26,7/8/2025 19:10:55,3.68,EUR,berlinre,processed
b7ec9f41ec2d4522a4a406981f5e44fd,6/2/2025 0:37:07,1.9,EUR,getland,processed
b7e4e4cc392ce2ba56ee48e6790d62df,6/1/2025 12:45:22,4.18,EUR,dronant,processed
b7e38b73d88a27c16c26c63217836456,7/1/2025 22:32:53,5.15,EUR,dronant,processed
b7d515a6789bc981c54505c095f4083d,6/1/2025 7:49:04,4.94,EUR,dronant,processed
b7cad4363c57f8d84cf4d8e192773ef3,7/5/2025 15:21:10,8.78,EUR,dronant,processed
b7c4ce0eb3fe46f7d01e35d47c0ecfeb,7/3/2025 15:28:02,4.36,EUR,getland,processed
b7bbb35d0b899ccb01aa6c6abbc7bd08,7/7/2025 18:28:29,4.9,EUR,getland,refunded
b76445b862b6710d21414ff45e010162,6/1/2025 23:58:35,5.18,EUR,getland,processed
b75b25c174f065d13a8b88fcf50b6376,6/1/2025 11:21:03,7.56,EUR,dronant,processed
b74492279c79bf98cd93d48825ada434,6/4/2025 4:59:30,5.38,EUR,liadigital,processed
b72db6e26c56d690ad1641daeda8e505,6/16/2025 15:10:22,1.37,EUR,dronant,processed
b721b30586df37f6e442c64133affddd,6/1/2025 7:26:50,5.95,EUR,liadigital,processed
b6fc4eb3e3f6efd5e9c2ffc20a403144,8/1/2025 18:58:36,4.05,EUR,liadigital,processed
b6a5f41d83dc2df011425c32742fa8f0,7/1/2025 13:10:49,5.39,EUR,getland,processed
b69f4e355ed1dc03b5601ab53acf7985,7/1/2025 14:37:26,8.44,EUR,dronant,processed
b67c0d8485e3e5b10fafd432038704a4,7/2/2025 1:58:13,8.07,EUR,getland,processed
b651a7a0a7ccfbe128f6e8fa86a46c50,8/1/2025 18:11:39,4.69,EUR,dronant,processed
b63640379706bb49d4a67d72de4595c7,6/2/2025 2:00:30,5.52,EUR,getland,processed
b63588b6edf89b468b349aa2b3d43710,6/19/2025 8:38:45,5.81,EUR,liadigital,processed
b62fc96dcd630d4b71597f7f51c0068f,6/17/2025 8:22:34,8.87,EUR,getland,processed
b5cecde2f761ce51ca6aed391fa374fb,6/1/2025 3:59:30,6.54,EUR,liadigital,processed
b59325ac8b7f67eef23cf6fca3a98940,6/1/2025 16:32:59,5.76,EUR,getland,processed
b57db1117438a3fe53302ad2947f94e8,6/2/2025 2:57:42,0.4,EUR,liadigital,processed
b576325544c2bb53f7cd546fe44d749b,7/2/2025 22:16:18,6.31,EUR,liadigital,processed
b56f0ae7dece630fd0d2afe214c2d945,7/1/2025 5:10:35,3.39,EUR,liadigital,processed
b568e2688ef4c9c5bd67037e49b3e5aa,8/4/2025 13:40:12,7.41,EUR,liadigital,processed
b559e5bb3ce473eb30aced3bb3cac843,6/20/2025 9:16:43,8.97,EUR,dronant,processed
b531883d8b7d1342414b457c0b6f4600,6/3/2025 16:31:55,0.68,EUR,dronant,processed
b5041663437dd501e73c32610ba479bc,7/6/2025 22:18:04,6.26,EUR,berlinre,processed
b4fbbd8b99bb61df6a15f4645ed26daf,6/20/2025 20:28:24,3.89,EUR,dronant,processed
b4ec11f30d9a1cae39e972350df71bb1,6/9/2025 10:56:37,5.76,EUR,liadigital,processed
b4da1ecae80b357ad71139ce993e271a,7/4/2025 18:00:48,25.22,EUR,dronant,processed
b4c8d7e41f1aecf02624fac45c4ab5e7,7/1/2025 10:53:35,7.91,EUR,liadigital,processed
b4c87c5d4dcdc3d61fba707964ac6793,7/1/2025 9:19:20,3.95,EUR,berlinre,processed
b481ac57373ca90a48654598231642ee,7/1/2025 6:49:46,3.88,EUR,dronant,processed
b47d6ccf72167b2b6dd1e78f44d54cdd,6/6/2025 3:32:56,8.78,EUR,liadigital,processed
b4746633f642e14d708f8380b6facf81,8/3/2025 14:20:12,4.28,EUR,berlinre,processed
b44e6352067c65ed043b06239b5db938,7/1/2025 11:49:51,8.13,EUR,dronant,processed
b3fd3df606071b3655b5ecbedcf28808,8/1/2025 18:00:58,6.83,EUR,berlinre,processed
b3e69a16ee551ca6848df5a5f85e4126,6/6/2025 3:36:54,7.23,EUR,berlinre,processed
b3e28814743b14081da2f312c216bad2,7/1/2025 15:03:32,5.92,EUR,liadigital,processed
b3cbd3420b32c9100a41d0a247e6d46e,6/18/2025 12:20:49,5.14,EUR,getland,processed
b379f8050d76ac1055d50ec7b7d856ad,7/1/2025 15:12:55,5.7,EUR,getland,processed
b320e9d7fafff1679f78934557194392,6/1/2025 7:50:49,7.64,EUR,dronant,processed
b31eb740f13c7ef00be445b89612d30a,7/3/2025 18:13:43,1.49,EUR,getland,processed
b3199978df8ebd4f5f99e240d3cd264e,7/4/2025 19:51:33,4.54,EUR,berlinre,processed
b2fb227de49a2bf55375bc2e437c1c1d,8/1/2025 21:09:21,2.72,EUR,berlinre,processed
b2f9610d765e86fec5ad36c3160592f4,6/17/2025 16:26:13,0.14,EUR,dronant,processed
b2f8ac334563bc9f2056c7636569d393,8/2/2025 9:44:26,11.72,EUR,dronant,processed
b2f16fc4b5e71b0a097c2fc265e5c2a9,6/1/2025 6:31:40,4.24,EUR,dronant,processed
b2ec16189c2b2bd0f53a01b48c5856e6,7/1/2025 5:52:09,5.85,EUR,liadigital,processed
b2bdab54067236d460ddadd891d67535,8/1/2025 21:50:41,15.3,EUR,liadigital,processed
b2b04850e54d1d4455222470c9d1c6f8,6/1/2025 9:47:01,3.58,EUR,berlinre,processed
b28c347fd5ecb885831bd7811204ba07,7/2/2025 1:40:58,0.76,EUR,dronant,failed
b2680a32637981db61a0756e9ddb89be,7/1/2025 20:23:50,6.4,EUR,dronant,processed
b252852b924e9ac89e98d7eb28a1f04d,7/7/2025 16:07:53,3.63,EUR,liadigital,processed
b246d37cb5cb87583acf76e9b0234e96,6/1/2025 4:43:54,5.91,EUR,getland,processed
b23b3d1f8704ae3a95afcf55d2dfb995,6/14/2025 10:53:17,15.42,EUR,liadigital,processed
b229a111ce8c781a095afe8f60fe9cdb,6/17/2025 9:53:37,9.1,EUR,berlinre,processed
b214249f72a0d797123947fa8916e4b6,7/5/2025 9:13:55,6.0,EUR,getland,processed
b200354f5d411fdaed0b9f416256d924,6/1/2025 20:34:04,0.92,EUR,berlinre,processed
b1fbd761983e670b563d68b1cab03404,8/2/2025 18:28:51,4.15,EUR,berlinre,processed
b1f1c55e78a59f42f16638739247e835,8/1/2025 17:54:07,2.18,EUR,liadigital,processed
b1c3ccebd3ec9529eb8db10fece6dcc1,8/1/2025 22:52:07,1.14,EUR,berlinre,processed
b1bc7bb1516d8abd609318744727328c,6/3/2025 13:45:28,6.28,EUR,berlinre,processed
b1a4fb0ae119d4a80a97b109df5f9c66,8/1/2025 21:12:03,7.5,EUR,berlinre,processed
b19efc73e74db6d8793db1969eef59e2,6/8/2025 12:34:37,3.34,EUR,berlinre,processed
b190edf79a85f2bfd9338d41b83897ad,6/1/2025 9:59:47,5.65,EUR,liadigital,processed
b170408e92fbf6b89e7c0fbe1e1ec328,9/1/2025 2:40:47,7.03,EUR,liadigital,processed
b148dc426a863258bd5dcf3edae40147,6/1/2025 6:30:46,5.87,EUR,dronant,processed
b13e55400ed00c15772fb0ed5adb8f4f,6/12/2025 22:02:14,5.31,EUR,getland,processed
b136a8a237513cfd674c1be8b4994a5b,6/2/2025 3:57:32,4.6,EUR,berlinre,processed
b11ec5ca88fb6f714a6fddb424525e0d,6/1/2025 8:03:32,4.77,EUR,liadigital,processed
b108fa73591d9edc62b6367a26319883,6/1/2025 16:23:26,8.83,EUR,dronant,processed
b0f877eaf5e4d4d7d2b102613b64dde3,8/2/2025 16:44:19,6.1,EUR,berlinre,processed
b0d9d14f8fc64797612e34e2c7e76742,7/1/2025 12:32:38,4.86,EUR,dronant,processed
b0b747d9d3059794af51402c66e4771f,6/3/2025 8:28:24,13.31,EUR,dronant,processed
b098f4139c8fc0d437feb4a9936736bd,6/17/2025 22:04:51,0.95,EUR,dronant,processed
b092f229f87dd18a595bb5b670189424,6/3/2025 17:46:37,5.18,EUR,dronant,processed
b08ea33b889bfb1ed99254adb84c8eff,7/3/2025 14:00:16,8.7,EUR,getland,processed
b070d45c7d42f029f04c5d60dbf53de1,6/1/2025 5:27:29,4.95,EUR,dronant,processed
b04cc795702a376fa5e51acfe85dc9dc,7/7/2025 20:13:43,5.61,EUR,getland,processed
b046afba3ac8cab5cbd6c0b1a1a0c124,7/1/2025 5:57:01,3.82,EUR,liadigital,processed
b04570c57903a4029f63a035de537f72,6/12/2025 19:39:13,27.68,EUR,liadigital,processed
b040df613fae2ecfd2751ee88772aec2,8/1/2025 22:33:06,9.37,EUR,liadigital,processed
b011342fb6dcad91583b24bed27a649c,8/1/2025 21:01:14,8.42,EUR,dronant,processed
b006b30c7c0ee535a7d3e522b619ba91,8/3/2025 21:54:47,5.72,EUR,dronant,processed
aff94644e734861f06122c117696440f,6/12/2025 11:38:10,6.33,EUR,liadigital,processed
afda30ab58e40b972622dabe3db96749,7/1/2025 13:34:38,5.31,EUR,liadigital,processed
afcb460ab50204b8bde9d5f86bf72376,7/2/2025 18:31:33,5.35,EUR,berlinre,processed
afc1926928d1b9e1e5efc337bbf63340,6/1/2025 7:40:17,8.15,EUR,getland,processed
afa826e6a0c0c0b5580ec32990e341d1,7/1/2025 12:36:01,6.15,EUR,getland,processed
afa4268378db62cbc341d853261b19f7,7/4/2025 18:56:03,5.93,EUR,berlinre,processed
af951b1f7ab574f04931f7cefc4347f8,6/13/2025 5:05:07,4.84,EUR,liadigital,processed
af8348ba624d379631592b232d74393f,6/12/2025 18:31:50,7.6,EUR,liadigital,processed
af80fdb15385645b8851d34611390587,6/1/2025 18:00:04,1.37,EUR,dronant,processed
af59e13cfc88e3bfddde922b3a2c25fe,6/2/2025 21:51:47,1.39,EUR,getland,refunded
aee856a730cd4182b549a4cf9690e185,6/19/2025 15:18:12,4.85,EUR,liadigital,processed
aed6c5721e9436ceda8d717a2be64f8c,7/1/2025 8:46:19,5.96,EUR,dronant,processed
aecd166918ab9e73675b9c8b0574e793,6/15/2025 7:47:13,9.13,EUR,dronant,processed
ae980fd83c937d6f80500328d14e6056,6/19/2025 10:20:42,9.3,EUR,getland,processed
ae8e33544314411d4991b0346f79d986,8/1/2025 21:16:04,4.15,EUR,berlinre,processed
ae71d102948c933408abaa4d840cd980,6/1/2025 10:52:41,8.09,EUR,berlinre,processed
ae6b860ca6a320f149ce5e555b023943,6/10/2025 12:10:59,6.05,EUR,getland,processed
ae61260f1ba2e5154902f5716fa025e9,7/1/2025 14:55:28,5.49,EUR,liadigital,processed
ae4aec64449557d1ea7b6176b60e2660,6/20/2025 9:50:44,7.38,EUR,dronant,processed
ae496c114e2203435bc289d761f11668,8/3/2025 22:29:13,5.21,EUR,berlinre,processed
ae489c353638df2a1615ae7ec801f2cb,6/19/2025 5:13:41,3.58,EUR,berlinre,processed
ae3245d395183da490053e6c4512fe2e,6/2/2025 2:11:45,1.03,EUR,dronant,processed
ae1a39890a5aa5bdd46af678a1bb6721,6/5/2025 3:22:05,4.46,EUR,dronant,processed
ae142680e9edbef983ef88e102d5ca0a,8/1/2025 14:04:02,5.96,EUR,liadigital,processed
ae0f9ea7206805dcef1887deebc842fc,6/2/2025 1:21:54,6.55,EUR,dronant,processed
ae00172cbcfb02c4eba8b037f4a79dba,7/1/2025 9:14:41,5.46,EUR,liadigital,processed
adf9911cad5682fa1568db10f6151a31,8/2/2025 22:27:39,5.6,EUR,dronant,processed
adf1ed1bbbfc02edd8520e5428da6f86,6/8/2025 15:50:30,2.67,EUR,getland,processed
ade82065c75292f1407caecb66c56132,6/1/2025 14:32:12,4.95,EUR,dronant,processed
ade276779410839d277a6b1205de5647,6/23/2025 3:33:02,4.95,EUR,liadigital,processed
ada80a168ca2f3f26c5e33cfe82bf0f4,7/1/2025 20:35:35,5.34,EUR,berlinre,processed
ada40c53d1db7394f66ab01c81ee565f,6/16/2025 22:05:50,3.17,EUR,liadigital,processed
ad8f091a59733148986848c839e4844e,6/10/2025 13:18:57,4.74,EUR,liadigital,processed
ad8aff6121c3ab4f33144225ed4947db,7/2/2025 2:32:40,3.74,EUR,getland,processed
572ee4159d386427dee8745de03a0c85,6/4/2025 21:40:15,9.23,EUR,liadigital,processed
ad6f6e6ba890b9a57d9fe3607b0b15ee,7/1/2025 7:49:33,5.92,EUR,liadigital,processed
ad5d2bca2b5ad4d50bf8a7c0c19b4f52,6/13/2025 5:44:37,4.06,EUR,liadigital,refunded
ad3a018f59698445752ce95f9deb17d1,6/18/2025 9:46:46,3.5,EUR,liadigital,processed
acdd0a7f0b3e3692b9e62ef58fc2349b,8/2/2025 18:40:43,2.08,EUR,getland,processed
578d24a0b4d7fdfde1399802cfc902af,6/1/2025 12:17:37,4.2,EUR,getland,processed
acb454425114614f9856bdb92f026ca5,6/2/2025 4:34:03,5.32,EUR,getland,processed
ac8f65d227746eb7f9000208d4637c5c,8/3/2025 16:15:49,3.82,EUR,dronant,processed
ac4e29c7dd4af20d9bbf33075e574111,7/1/2025 10:59:28,7.23,EUR,dronant,processed
ac455d5f053c8c55f9ef93e317f15f6a,6/22/2025 14:34:08,5.28,EUR,getland,refunded
ac3835a783f3e1a79ea33483cac94755,6/4/2025 14:28:39,1.49,EUR,liadigital,processed
ac24f5be1127f39d9c24c87abf939bc7,6/12/2025 9:10:09,8.78,EUR,dronant,processed
ac1b27b0402b7a7793b94701fcc5f9b2,6/16/2025 10:42:07,7.23,EUR,berlinre,processed
abd09e3b68beb728c12f27f13cb98cd7,6/9/2025 9:52:07,6.39,EUR,getland,processed
abb702979e5f68b01f9149207c7b09d7,7/1/2025 12:23:23,3.74,EUR,berlinre,processed
abb3b214b34e36e2e5a4ac22065b4da9,7/8/2025 15:31:59,6.76,EUR,berlinre,processed
aba7fee40fcfb7d3ed02cd4dce12d36a,6/15/2025 18:49:28,39.91,EUR,dronant,processed
ab9bedfcb9fa87da7e294253b253d206,6/2/2025 5:41:17,5.68,EUR,liadigital,processed
ab407f76c39c198da8ecbf9eaec394eb,7/1/2025 5:05:39,5.39,EUR,liadigital,processed
ab0904d9a0046ae5b4862dbade0eb145,6/1/2025 7:01:43,3.94,EUR,liadigital,processed
ab04cf705b47f898e452a567b0d81b0b,6/3/2025 15:39:48,1.33,EUR,liadigital,processed
aaec4cce4c4dc71f48c1e2020ad48668,6/19/2025 18:56:04,7.52,EUR,dronant,processed
aaebe8d284c3b8b2fb0165f3ce850b59,6/2/2025 2:29:05,40.33,EUR,getland,processed
aad8e93e3bd6c96baad746ec1972a421,7/7/2025 15:58:55,26.72,EUR,liadigital,processed
aaa590f0c260b66135d50a0976d4fd3f,6/2/2025 6:09:03,8.16,EUR,berlinre,processed
aa9310e7e2100bd921c329645fe38b87,7/2/2025 18:47:52,7.77,EUR,berlinre,processed
aa7c9e09052931895dfa144192370078,8/1/2025 13:40:41,7.45,EUR,dronant,processed
aa77bde75a9172efe180378b5b68a7f0,6/18/2025 4:58:20,11.52,EUR,getland,processed
aa1ebfcd22ae95b6cbdec08351f4d08b,6/2/2025 16:24:25,7.56,EUR,dronant,processed
aa10ab175d06c2d53682095312078d59,8/1/2025 13:27:29,8.95,EUR,liadigital,processed
a9b8bc6e3ca69595cb5e7118262c674d,7/1/2025 14:09:50,7.65,EUR,dronant,processed
a9b2604e7c32668ab71e8b0b18ca0ce5,6/1/2025 6:10:10,9.07,EUR,dronant,processed
a97688fc66981dfd6f3945d383341c8e,7/1/2025 6:43:14,3.42,EUR,liadigital,processed
a96dba2789321c447b02a51c1ac474df,7/2/2025 17:07:06,8.3,EUR,getland,processed
a950fad09fab3ad36feb68cea2108a9c,6/17/2025 17:56:18,5.61,EUR,dronant,processed
a946104a8cd7521aa80f9035d8dfb3ce,6/15/2025 8:58:20,3.97,EUR,dronant,processed
a93b4f5098f8ee4b01895447a6e8c261,6/21/2025 6:25:45,9.33,EUR,liadigital,processed
a9349a92698f63f0a2c7835e1d4862a3,7/8/2025 17:00:47,6.56,EUR,liadigital,processed
a926ae1f948a4798f6aadce400afc21f,6/4/2025 13:28:31,5.33,EUR,getland,processed
a9051680110c5782edcfa4183f113a8c,6/11/2025 3:32:23,5.71,EUR,liadigital,processed
a8cb3fc41ebc59a5eebe78618b861e11,6/1/2025 20:05:17,5.03,EUR,dronant,processed
a8bd5922fc74350c277ae462ff012458,7/8/2025 14:12:24,6.16,EUR,getland,processed
a89549c74d6e86d5694df5a180963f55,6/16/2025 18:24:45,5.52,EUR,getland,processed
a8930ddc7c262ab275156279c8950aba,6/15/2025 8:05:12,2.81,EUR,liadigital,processed
a86e16f6dd803df55c319fad648e1a2b,7/1/2025 8:01:05,6.9,EUR,getland,processed
a85bb301e66063ae75c12bb57edcd95e,6/1/2025 7:33:21,6.75,EUR,liadigital,processed
a84678012b5d712aac8d72692a502fb9,7/1/2025 10:58:59,6.29,EUR,liadigital,processed
